,Smiles,Property,Value,Units
0,C=CC#N.C=Cc1ccccc1,Density,1.075,g/cm3
1,C=CC#N.C=Cc1ccccc1,Density,1.08,g/cm3
2,C=CC#N.C=Cc1ccccc1,Density,1.08,g/cm3
3,C=CC#N.C=Cc1ccccc1,Density,1.08,g/cm3
4,C=CC#N.C=Cc1ccccc1,Density,1.31,g/cm3
5,C=CC#N.C=Cc1ccccc1,Density,1.31,g/cm3
6,C=CC=C.C=CC#N,Density,1.15,g/cm3
7,C=CC=C.C=CC#N,Density,0.95,g/cm3
8,C=CC=C.C=CC#N,Density,1.085,g/cm3
9,C=CC=C.C=CC#N,Density,1.18,g/cm3
10,C=CC=C.C=CC#N,Density,0.99,g/cm3
11,C=CC=C.C=CC#N,Density,1.24,g/cm3
12,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.05,g/cm3
13,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.06,g/cm3
14,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.03,g/cm3
15,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.2,g/cm3
16,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.2,g/cm3
17,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.06,g/cm3
18,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.04,g/cm3
19,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.12,g/cm3
20,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.06,g/cm3
21,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.25,g/cm3
22,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.1,g/cm3
23,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.17,g/cm3
24,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.25,g/cm3
25,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.15,g/cm3
26,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.15,g/cm3
27,C=CC=C.C=CC#N.C=Cc1ccccc1,Density,1.27,g/cm3
28,CCOC(=O)C(=C)C#N,Density,1.2,g/cm3
29,CCOC(=O)C(=C)C#N,Density,1.248,g/cm3
30,CC(C)COC(=O)C(=C)C#N,Density,1.125,g/cm3
31,C\C=C\C,Density,0.9129999999999999,g/cm3
32,C\C=C\C,Density,0.893,g/cm3
33,C\C=C\C,Density,1.01,g/cm3
34,C=CC=C.C=Cc1ccccc1,Density,0.9329999999999999,g/cm3
35,C=CC=C.C=Cc1ccccc1,Density,0.98,g/cm3
36,C=CC=C.C=Cc1ccccc1,Density,1.15,g/cm3
37,C=CC=C.C=Cc1ccccc1,Density,0.94,g/cm3
38,C=CC=C.C=Cc1ccccc1,Density,1.04,g/cm3
39,C=CC=C.C=Cc1ccccc1,Density,0.93,g/cm3
40,C=CC=C.C=Cc1ccccc1,Density,0.945,g/cm3
41,CC(C)=C.CC(=C)C=C,Density,0.917,g/cm3
42,CC(C)=C.CC(=C)C=C,Density,0.9329999999999999,g/cm3
43,CC(C)=C.CC(=C)C=C,Density,0.95,g/cm3
44,CC(C)=C.CC(=C)C=C,Density,1.13,g/cm3
45,CC(=C)C=C.C=Cc1ccccc1,Density,0.92,g/cm3
46,ClC(Cl)=C.C=CC=C.C=Cc1ccccc1,Density,0.9640000000000001,g/cm3
47,FC(F)=C(F)Cl.ClC=C,Density,1.7,g/cm3
48,ClC=C,Density,1.385,g/cm3
49,ClC=C,Density,1.44,g/cm3
50,ClC=C,Density,1.34,g/cm3
51,ClC=C,Density,1.4,g/cm3
52,ClC=C,Density,1.39,g/cm3
53,CC(O)COC(=O)C=C.CC(=O)OC=C.ClC=C,Density,1.35,g/cm3
54,CC(O)COC(=O)C=C.CC(=O)OC=C.ClC=C,Density,1.2,g/cm3
55,ClC=C,Density,1.4,g/cm3
56,ClC(Cl)=C.C=CC#N,Density,1.34,g/cm3
57,CCF,Density,1.475,g/cm3
58,CCF,Density,1.45,g/cm3
59,FC(F)=C,Density,1.775,g/cm3
60,FC(F)=C(F)F.C=C,Density,1.7,g/cm3
61,FC(F)=C(F)Cl.C=C,Density,1.7,g/cm3
62,FC(F)=C.FC(F)=C(F)F,Density,1.8805,g/cm3
63,FC(F)=C.FC(F)=C(F)F,Density,1.88,g/cm3
64,FC(F)=C.FC(F)=C(F)F,Density,1.87,g/cm3
65,FC(F)=C.FC(F)=C(F)F,Density,1.857,g/cm3
66,FC(F)=C.FC(F)=C(F)F,Density,1.915,g/cm3
67,FC(F)=C.FC(F)=C(F)F,Density,1.896,g/cm3
68,C=CC=C.C=Cc1ccccc1,Density,0.9,g/cm3
69,C1Cc2ccc(CCc3ccc1cc3)cc2,Density,1.2890000000000001,g/cm3
70,C1Cc2ccc(CCc3ccc1cc3)cc2,Density,1.11,g/cm3
71,C1Cc2ccc(CCc3ccc1cc3)cc2,Density,1.4180000000000001,g/cm3
72,C1Cc2ccc(CCc3ccc1cc3)cc2,Density,1.58,g/cm3
73,CC(C)=C.Cc1ccc(O)cc1.C2C=CC3C4CC(C=C4)C23,Density,1.04,g/cm3
74,CCOC(=O)C=C,Density,1.12,g/cm3
75,CCCOC(=O)C=C,Density,1.1,g/cm3
76,CCOC(=O)C=C.C=C,Density,0.93,g/cm3
77,CCCCCCNC(=O)CCCCC(N)=O,Density,1.23,g/cm3
78,CCCCCCNC(=O)CCCCC(N)=O,Density,1.32,g/cm3
79,CCCCCCNC(=O)CCCCC(N)=O,Density,1.36,g/cm3
80,CCCCCCNC(=O)CCCCC(N)=O,Density,1.41,g/cm3
81,CCCCCCNC(=O)CCCCC(N)=O,Density,1.55,g/cm3
82,CCCCCCNC(=O)CCCCC(N)=O,Density,1.4,g/cm3
83,CCCCCCNC(=O)CCCCC(N)=O,Density,1.47,g/cm3
84,CCCCCCNC(=O)CCCCC(N)=O,Density,1.56,g/cm3
85,CCCCCCNC(=O)CCCCC(N)=O,Density,1.36,g/cm3
86,OC=C,Density,1.345,g/cm3
87,OC=C,Density,1.2690000000000001,g/cm3
88,OC=C,Density,1.29,g/cm3
89,OC=C,Density,1.02,g/cm3
90,OC=C,Density,1.348,g/cm3
91,OC=C,Density,1.345,g/cm3
92,OC=C,Density,1.265,g/cm3
93,OC=C,Density,1.2690000000000001,g/cm3
94,OC=C,Density,1.26,g/cm3
95,OC=C,Density,1.29,g/cm3
96,OC=C,Density,1.34,g/cm3
97,OC=C,Density,1.26,g/cm3
98,OC=C,Density,1.3019999999999998,g/cm3
99,OC=C,Density,1.294,g/cm3
100,OC=C,Density,1.22,g/cm3
101,CC(C)CC=C,Density,1.08,g/cm3
102,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.CC(C)(c3cc(Br)c(O)c(Br)c3)c4cc(Br)c(O)c(Br)c4.ClC(Cl)=O,Density,1.24,g/cm3
103,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.196,g/cm3
104,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.3159999999999998,g/cm3
105,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.26,g/cm3
106,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.27,g/cm3
107,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.345,g/cm3
108,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.435,g/cm3
109,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.23,g/cm3
110,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.26,g/cm3
111,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.29,g/cm3
112,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.32,g/cm3
113,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.22,g/cm3
114,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.28,g/cm3
115,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.23,g/cm3
116,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.24,g/cm3
117,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.29,g/cm3
118,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.34,g/cm3
119,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.33,g/cm3
120,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.35,g/cm3
121,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.38,g/cm3
122,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.28,g/cm3
123,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.37,g/cm3
124,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.54,g/cm3
125,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.4,g/cm3
126,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(O)=O,Density,1.275,g/cm3
127,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClC(Cl)=O.ClC(=O)c3ccc(cc3)C(Cl)=O.ClC(=O)c4cccc(c4)C(Cl)=O,Density,1.2,g/cm3
128,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClC(Cl)=O.ClC(=O)c3ccc(cc3)C(Cl)=O.ClC(=O)c4cccc(c4)C(Cl)=O,Density,1.2,g/cm3
129,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClC(Cl)=O.ClC(=O)c3ccc(cc3)C(Cl)=O.ClC(=O)c4cccc(c4)C(Cl)=O,Density,1.2,g/cm3
130,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClC(Cl)=O.ClC(=O)c3ccc(cc3)C(Cl)=O.ClC(=O)c4cccc(c4)C(Cl)=O,Density,1.2,g/cm3
131,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClC(Cl)=O.ClC(=O)c3ccc(cc3)C(Cl)=O.ClC(=O)c4cccc(c4)C(Cl)=O,Density,1.197,g/cm3
132,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClC(Cl)=O.ClC(=O)c3ccc(cc3)C(Cl)=O.ClC(=O)c4cccc(c4)C(Cl)=O,Density,1.202,g/cm3
133,CC(O)COC(C)CO,Density,1.157,g/cm3
134,CC(O)COC(C)CO,Density,1.002,g/cm3
135,CC(O)COC(C)CO,Density,1.0125,g/cm3
136,C=C,Density,0.935,g/cm3
137,C=C,Density,0.9,g/cm3
138,C=Cc1ccccc1,Density,0.8865,g/cm3
139,C=Cc1ccccc1,Density,0.9149,g/cm3
140,C=Cc1ccccc1,Density,0.9304,g/cm3
141,C=Cc1ccccc1,Density,0.968,g/cm3
142,C=Cc1ccccc1,Density,0.9731,g/cm3
143,C=Cc1ccccc1,Density,0.9908,g/cm3
144,C=Cc1ccccc1,Density,1.075,g/cm3
145,CCC=C.CC=C.C=C,Density,0.86,g/cm3
146,ClCC1(CCl)COC1,Density,1.05,g/cm3
147,ClCC1(CCl)COC1,Density,0.92,g/cm3
148,ClCC1(CCl)COC1,Density,0.95,g/cm3
149,CC1CO1.C=CCOCC2CO2,Density,1.01,g/cm3
150,C=C,Density,1.0,g/cm3
151,C=C,Density,0.955,g/cm3
152,C=C,Density,0.95,g/cm3
153,C=C,Density,0.965,g/cm3
154,C=C,Density,0.9640000000000001,g/cm3
155,C=C,Density,1.0,g/cm3
156,C=C,Density,0.965,g/cm3
157,C=C,Density,0.9325,g/cm3
158,C=C,Density,0.9229999999999999,g/cm3
159,C=C,Density,0.935,g/cm3
160,C=C,Density,0.9325,g/cm3
161,C=C,Density,0.9075,g/cm3
162,C=C,Density,0.88,g/cm3
163,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.2890000000000001,g/cm3
164,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.2830000000000001,g/cm3
165,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.31,g/cm3
166,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.8,g/cm3
167,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.66,g/cm3
168,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.41,g/cm3
169,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.15,g/cm3
170,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.189,g/cm3
171,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.1520000000000001,g/cm3
172,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.204,g/cm3
173,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.19,g/cm3
174,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.19,g/cm3
175,OCCCCOC(=O)c1ccc(cc1)C(=O)OCCCCOC(=O)c2ccc(cc2)C(O)=O,Density,1.17,g/cm3
176,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.3,g/cm3
177,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.29,g/cm3
178,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.42,g/cm3
179,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.43,g/cm3
180,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,Density,1.29,g/cm3
181,Nc1ccc(Oc2ccc(N)cc2)cc1.O=C3OC(=O)c4cc5C(=O)OC(=O)c5cc34,Density,1.54,g/cm3
182,Nc1ccc(Oc2ccc(N)cc2)cc1.O=C3OC(=O)c4cc5C(=O)OC(=O)c5cc34,Density,1.42,g/cm3
183,C[C@H](N)C(O)=O,Density,1.265,g/cm3
184,C=CCC=C,Density,0.89,g mL-1
185,C=CCC=C,Calculated Density,0.86 - 0.93,g mL-1
186,C=CCC=C,Preferred Calculated Density,0.89,g mL-1
187,O=C(C(=C)C)NCc1ccccc1,Density,1.10 - 1.11,g mL-1
188,O=C(C(=C)C)NCc1ccccc1,Preferred Density,1.13,g mL-1
189,O=C(C(=C)C)NCc1ccccc1,Calculated Density,1.10 - 1.15,g mL-1
190,O=C(C(=C)C)NCc1ccccc1,Preferred Calculated Density,1.13,g mL-1
191,COC(=O)C(=C)C,Density,1.12 - 1.17,g mL-1
192,COC(=O)C(=C)C,Preferred Density,1.15,g mL-1
193,COC(=O)C(=C)C,Calculated Density,1.16 - 1.20,g mL-1
194,COC(=O)C(=C)C,Preferred Calculated Density,1.17,g mL-1
195,C=CC=C,Density,0.89,g mL-1
196,C=CC=C,Density,0.93 - 0.97,g mL-1
197,C=CC=C,Density,0.92 - 1.01,g mL-1
198,C=CC=C,Preferred Density,0.89,g mL-1
199,C=CC=C,Preferred Density,0.95,g mL-1
200,C=CC=C,Preferred Density,0.96,g mL-1
201,C=CC=C,Calculated Density,0.89 - 0.91,g mL-1
202,C=CC=C,Preferred Calculated Density,0.9,g mL-1
203,O=C1CCCCCCCN1,Density,1.04,g mL-1
204,O=C1CCCCCCCN1,Preferred Density,1.04,g mL-1
205,O=C1CCCCCCCN1,Calculated Density,1.01 - 1.03,g mL-1
206,O=C1CCCCCCCN1,Preferred Calculated Density,1.02,g mL-1
207,C=Cc1cc(F)ccc1F,Density,0.96,g mL-1
208,C=Cc1cc(F)ccc1F,Calculated Density,0.87 - 0.96,g mL-1
209,C=Cc1cc(F)ccc1F,Preferred Calculated Density,0.92,g mL-1
210,CCCOC(=O)C(=C)C,Density,1.07 - 1.08,g mL-1
211,CCCOC(=O)C(=C)C,Preferred Density,1.08,g mL-1
212,CCCOC(=O)C(=C)C,Calculated Density,1.07 - 1.10,g mL-1
213,CCCOC(=O)C(=C)C,Preferred Calculated Density,1.09,g mL-1
214,OC(=O)CCCCCCCCC(=O)O.OCCCCO,Density,1.14,g mL-1
215,OC(=O)CCCCCCCCC(=O)O.OCCCCO,Calculated Density,1.08 - 1.10,g mL-1
216,OC(=O)CCCCCCCCC(=O)O.OCCCCO,Preferred Calculated Density,1.09,g mL-1
217,CCCCC=C,Density,0.86 - 0.87,g mL-1
218,CCCCC=C,Preferred Density,0.86,g mL-1
219,CCCCC=C,Calculated Density,0.83 - 0.90,g mL-1
220,CCCCC=C,Preferred Calculated Density,0.86,g mL-1
221,COC(=O)C(=C)C#N,Density,1.30 - 1.35,g mL-1
222,COC(=O)C(=C)C#N,Preferred Density,1.33,g mL-1
223,COC(=O)C(=C)C#N,Calculated Density,1.27 - 1.40,g mL-1
224,COC(=O)C(=C)C#N,Preferred Calculated Density,1.35,g mL-1
225,OC(=O)CCC(=O)O.OCCCO,Calculated Density,1.26 - 1.34,g mL-1
226,OC(=O)CCC(=O)O.OCCCO,Preferred Calculated Density,1.3,g mL-1
227,COCC1CO1,Density,1.1,g mL-1
228,COCC1CO1,Calculated Density,1.02 - 1.17,g mL-1
229,COCC1CO1,Preferred Calculated Density,1.09,g mL-1
230,Oc1ccc(cc1)Cc1ccc(cc1)O.ClC(=O)Cl,Density,1.24,g mL-1
231,Oc1ccc(cc1)Cc1ccc(cc1)O.ClC(=O)Cl,Calculated Density,1.26 - 1.28,g mL-1
232,Oc1ccc(cc1)Cc1ccc(cc1)O.ClC(=O)Cl,Preferred Calculated Density,1.27,g mL-1
233,CCSC=C,Calculated Density,1.05 - 1.10,g mL-1
234,CCSC=C,Preferred Calculated Density,1.07,g mL-1
235,CC(=C)C(=O)Oc1ccccc1,Density,1.21,g mL-1
236,CC(=C)C(=O)Oc1ccccc1,Calculated Density,1.17 - 1.21,g mL-1
237,CC(=C)C(=O)Oc1ccccc1,Preferred Calculated Density,1.2,g mL-1
238,CCCCCCCC=C,Density,0.871,g mL-1
239,CCCCCCCC=C,Calculated Density,0.84 - 0.90,g mL-1
240,CCCCCCCC=C,Preferred Calculated Density,0.86,g mL-1
241,CCCCOC(=O)/C=C/C(=O)OCCCC,Calculated Density,1.09 - 1.13,g mL-1
242,CCCCOC(=O)/C=C/C(=O)OCCCC,Preferred Calculated Density,1.12,g mL-1
243,C=COC(=O)CC,Density,1.11 - 1.12,g mL-1
244,C=COC(=O)CC,Preferred Density,1.12,g mL-1
245,C=COC(=O)CC,Calculated Density,1.14 - 1.19,g mL-1
246,C=COC(=O)CC,Preferred Calculated Density,1.16,g mL-1
247,ClC(=C)Cl,Density,1.65 - 1.78,g mL-1
248,ClC(=C)Cl,Preferred Density,1.71,g mL-1
249,ClC(=C)Cl,Calculated Density,1.67 - 1.77,g mL-1
250,ClC(=C)Cl,Preferred Calculated Density,1.71,g mL-1
251,OC(=O)c1ccc(cc1)C(=O)O.OCCCCO,Density,1.31,g mL-1
252,OC(=O)c1ccc(cc1)C(=O)O.OCCCCO,Calculated Density,1.24 - 1.31,g mL-1
253,OC(=O)c1ccc(cc1)C(=O)O.OCCCCO,Preferred Calculated Density,1.27,g mL-1
254,C=O,Density,1.20 - 1.25,g mL-1
255,C=O,Preferred Density,1.23,g mL-1
256,C=O,Calculated Density,1.14 - 1.36,g mL-1
257,C=O,Preferred Calculated Density,1.27,g mL-1
258,CC(=O)C(C)=C,Density,1.12 - 1.15,g mL-1
259,CC(=O)C(C)=C,Preferred Density,1.14,g mL-1
260,CC(=O)C(C)=C,Calculated Density,1.06 - 1.09,g mL-1
261,CC(=O)C(C)=C,Preferred Calculated Density,1.07,g mL-1
262,CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C,Calculated Density,0.92 - 0.97,g mL-1
263,CCCCCCCCCCCCCCCCCCOC(=O)C(=C)C,Preferred Calculated Density,0.94,g mL-1
264,C=Cc1ccc(cc1)O,Density,1.16,g mL-1
265,C=Cc1ccc(cc1)O,Calculated Density,1.13 - 1.19,g mL-1
266,C=Cc1ccc(cc1)O,Preferred Calculated Density,1.16,g mL-1
267,C1CCO1,Density,1.061,g mL-1
268,C1CCO1,Calculated Density,0.98 - 1.09,g mL-1
269,C1CCO1,Preferred Calculated Density,1.04,g mL-1
270,CCCCCCC=C,Density,0.871,g mL-1
271,CCCCCCC=C,Calculated Density,0.84 - 0.90,g mL-1
272,CCCCCCC=C,Preferred Calculated Density,0.86,g mL-1
273,FC=C,Density,1.28 - 1.38,g mL-1
274,FC=C,Preferred Density,1.34,g mL-1
275,FC=C,Calculated Density,1.25 - 1.27,g mL-1
276,FC=C,Preferred Calculated Density,1.26,g mL-1
277,CSC=C,Density,1.11,g mL-1
278,CSC=C,Preferred Density,1.11,g mL-1
279,CSC=C,Calculated Density,1.10 - 1.15,g mL-1
280,CSC=C,Preferred Calculated Density,1.12,g mL-1
281,CCCCC(COC(=O)C=C)CC,Density,0.90 - 1.03,g mL-1
282,CCCCC(COC(=O)C=C)CC,Preferred Density,0.96,g mL-1
283,CCCCC(COC(=O)C=C)CC,Calculated Density,0.98 - 1.03,g mL-1
284,CCCCC(COC(=O)C=C)CC,Preferred Calculated Density,1,g mL-1
285,CCCCSC=C,Density,0.98,g mL-1
286,CCCCSC=C,Calculated Density,1.04 - 1.00,g mL-1
287,CCCCSC=C,Preferred Calculated Density,1,g mL-1
288,C=CC(=O)OC1CCCCC1,Density,1.08,g mL-1
289,C=CC(=O)OC1CCCCC1,Calculated Density,1.13 - 1.14,g mL-1
290,C=CC(=O)OC1CCCCC1,Preferred Calculated Density,1.13,g mL-1
291,CCCCCCCCNC(=O)C=C,Density,1,g mL-1
292,CCCCCCCCNC(=O)C=C,Calculated Density,0.97 - 1.00,g mL-1
293,CCCCCCCCNC(=O)C=C,Preferred Calculated Density,0.98,g mL-1
294,CCCCCCOCC1CO1,Density,0.97,g mL-1
295,CCCCCCOCC1CO1,Calculated Density,0.94 - 1.04,g mL-1
296,CCCCCCOCC1CO1,Preferred Calculated Density,0.98,g mL-1
297,CC(=C)C(=O)OC(C)(C)C,Density,1.02,g mL-1
298,CC(=C)C(=O)OC(C)(C)C,Preferred Density,1.02,g mL-1
299,CC(=C)C(=O)OC(C)(C)C,Calculated Density,1.04 - 1.07,g mL-1
300,CC(=C)C(=O)OC(C)(C)C,Preferred Calculated Density,1.06,g mL-1
301,OC(=O)CCC(=O)O.OCCO,Calculated Density,1.31 - 1.41,g mL-1
302,OC(=O)CCC(=O)O.OCCO,Preferred Calculated Density,1.36,g mL-1
303,C=CC(=O)OC(C)(C)C,Density,1,g mL-1
304,C=CC(=O)OC(C)(C)C,Calculated Density,1.05 - 1.10,g mL-1
305,C=CC(=O)OC(C)(C)C,Preferred Calculated Density,1.08,g mL-1
306,CC(=C)C#N,Density,1.10 - 1.13,g mL-1
307,CC(=C)C#N,Preferred Density,1.11,g mL-1
308,CC(=C)C#N,Calculated Density,1.05 - 1.10,g mL-1
309,CC(=C)C#N,Preferred Calculated Density,1.09,g mL-1
310,OC(=O)c1ccc(cc1)CCCCCc1ccc(cc1)C(=O)O.CC(=O)OC(=O)C,Calculated Density,1.15 - 1.21,g mL-1
311,OC(=O)c1ccc(cc1)CCCCCc1ccc(cc1)C(=O)O.CC(=O)OC(=O)C,Preferred Calculated Density,1.17,g mL-1
312,OC(=O)C=C,Density,1.22 - 1.41,g mL-1
313,OC(=O)C=C,Preferred Density,1.41,g mL-1
314,OC(=O)C=C,Calculated Density,1.41 - 1.48,g mL-1
315,OC(=O)C=C,Preferred Calculated Density,1.44,g mL-1
316,CCCCCC(=O)OC=C,Density,1.071,g mL-1
317,CCCCCC(=O)OC=C,Calculated Density,1.03 - 1.07,g mL-1
318,CCCCCC(=O)OC=C,Preferred Calculated Density,1.06,g mL-1
319,OC(=O)c1ccccc1C(=O)O.OCCO,Density,1.34,g mL-1
320,OC(=O)c1ccccc1C(=O)O.OCCO,Calculated Density,1.31 - 1.43,g mL-1
321,OC(=O)c1ccccc1C(=O)O.OCCO,Preferred Calculated Density,1.36,g mL-1
322,CC(OC(=O)C=C)CC,Density,1.05,g mL-1
323,CC(OC(=O)C=C)CC,Calculated Density,1.04 - 1.10,g mL-1
324,CC(OC(=O)C=C)CC,Preferred Calculated Density,1.07,g mL-1
325,CC(COC(=O)C(=C)C)O,Density,1.33,g mL-1
326,CC(COC(=O)C(=C)C)O,Calculated Density,1.17 - 1.21,g mL-1
327,CC(COC(=O)C(=C)C)O,Preferred Calculated Density,1.19,g mL-1
328,CCCCOCC1CO1,Density,0.98,g mL-1
329,CCCCOCC1CO1,Calculated Density,0.96 - 1.07,g mL-1
330,CCCCOCC1CO1,Preferred Calculated Density,1.01,g mL-1
331,Brc1ccc(Br)cc1.Oc1ccccc1,Density,1.23 - 1.27,g mL-1
332,Brc1ccc(Br)cc1.Oc1ccccc1,Calculated Density,1.20 - 1.23,g mL-1
333,Brc1ccc(Br)cc1.Oc1ccccc1,Preferred Calculated Density,1.22,g mL-1
334,CCCCCCCCOC(=O)C(=C)C,Density,0.97,g mL-1
335,CCCCCCCCOC(=O)C(=C)C,Calculated Density,0.98 - 1.02,g mL-1
336,CCCCCCCCOC(=O)C(=C)C,Preferred Calculated Density,1,g mL-1
337,CC(=C)c1ccccc1,Density,1.06 - 1.08,g mL-1
338,CC(=C)c1ccccc1,Preferred Density,1.07,g mL-1
339,CC(=C)c1ccccc1,Calculated Density,1.03 - 1.04,g mL-1
340,CC(=C)c1ccccc1,Preferred Calculated Density,1.04,g mL-1
341,CCCOC(=O)/C=C/C(=O)OCCC,Density,1.21,g mL-1
342,CCCOC(=O)/C=C/C(=O)OCCC,Calculated Density,1.14 - 1.19,g mL-1
343,CCCOC(=O)/C=C/C(=O)OCCC,Preferred Calculated Density,1.16,g mL-1
344,CCCCOC(=O)C=C,Density,1.07 - 1.09,g mL-1
345,CCCCOC(=O)C=C,Preferred Density,1.08,g mL-1
346,CCCCOC(=O)C=C,Calculated Density,1.06 - 1.10,g mL-1
347,CCCCOC(=O)C=C,Preferred Calculated Density,1.08,g mL-1
348,Oc1c(C)cc(cc1C)C(c1cc(C)c(c(c1)C)O)(C)C.ClC(=O)Cl,Density,1.08,g mL-1
349,Oc1c(C)cc(cc1C)C(c1cc(C)c(c(c1)C)O)(C)C.ClC(=O)Cl,Calculated Density,1.02 - 1.14,g mL-1
350,Oc1c(C)cc(cc1C)C(c1cc(C)c(c(c1)C)O)(C)C.ClC(=O)Cl,Preferred Calculated Density,1.08,g mL-1
351,COC(=O)CC(=C)C(=O)OC,Calculated Density,1.26 - 1.34,g mL-1
352,COC(=O)CC(=C)C(=O)OC,Preferred Calculated Density,1.29,g mL-1
353,OC(=O)CCC(=O)O.OCCCCO,Density,1.26,g mL-1
354,OC(=O)CCC(=O)O.OCCCCO,Calculated Density,1.22 - 1.28,g mL-1
355,OC(=O)CCC(=O)O.OCCCCO,Preferred Calculated Density,1.25,g mL-1
356,FC(=C)F,Density,1.67 - 1.68,g mL-1
357,FC(=C)F,Preferred Density,1.68,g mL-1
358,FC(=C)F,Calculated Density,1.54 - 1.65,g mL-1
359,FC(=C)F,Preferred Calculated Density,1.6,g mL-1
360,CCCCC(=O)OC=C,Density,1.081,g mL-1
361,CCCCC(=O)OC=C,Calculated Density,1.06 - 1.10,g mL-1
